Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Continent,scrap_date,scrap_time,Country_id,Continent_id,"Tests/
1M pop
"
16,Pakistan,"221,601,047","296,590",441,"6,318",20,"281,459",489,"8,813",584,"1,338",29,"2,662,508",,02.09.20,23:01,16,,"12,015"
19,France,"65,298,537","293,024","7,017","30,686",25,"86,963",251,"175,375",446,"4,487",470,"7,500,000",,02.09.20,23:01,19,,"114,857"
18,Turkey,"84,492,764","273,301","1,596","6,462",45,"246,876",947,"19,963","1,017","3,235",76,"7,355,862",,02.09.20,23:01,18,,"87,059"
17,Italy,"60,446,277","271,515","1,326","35,497",6,"208,201",257,"27,817",109,"4,492",587,"8,828,868",,02.09.20,23:01,17,,"146,061"
20,Germany,"83,830,242","247,152","1,151","9,389",8,"221,800",,"15,963",245,"2,948",112,"11,208,091",,02.09.20,23:01,20,,"133,700"
21,Iraq,"40,370,299","242,284","3,946","7,201",78,"184,205","3,732","50,878",527,"6,002",178,"1,647,454",,02.09.20,23:01,21,,"40,809"
22,Philippines,"109,826,339","226,440","2,218","3,623",27,"158,610",609,"64,207",837,"2,062",33,"2,666,941",,02.09.20,23:01,22,,"24,283"
23,Indonesia,"274,013,706","180,646","3,075","7,616",111,"129,971","1,914","43,059",,659,28,"2,301,628",,02.09.20,23:01,23,,"8,400"
24,Canada,"37,798,504","129,691",266,"9,134",2,"114,818",211,"5,739",52,"3,431",242,"5,545,549",,02.09.20,23:01,24,,"146,713"
28,Ukraine,"43,687,291","125,789","2,495","2,656",51,"58,817","1,015","64,316",177,"2,879",61,"1,597,707",,02.09.20,23:01,28,,"36,571"
30,Israel,"9,197,590","121,464","2,926",969,12,"97,234","1,020","23,261",423,"13,206",105,"2,354,222",,02.09.20,23:01,30,,"255,961"
25,Qatar,"2,807,805","119,206",212,199,1,"116,111",216,"2,896",60,"42,455",71,"639,742",,02.09.20,23:01,25,,"227,844"
26,Bolivia,"11,699,772","117,267",669,"5,101",74,"62,124","1,716","50,042",71,"10,023",436,"243,331",,02.09.20,23:01,26,,"20,798"
27,Ecuador,"17,687,867","115,457","1,148","6,619",48,"101,867",144,"6,971",363,"6,527",374,"334,945",,02.09.20,23:01,27,,"18,936"
29,Kazakhstan,"18,814,618","105,944",72,"1,588",,"97,371",472,"6,985",221,"5,631",84,"2,434,444",,02.09.20,23:01,29,,"129,391"
31,Egypt,"102,653,844","99,115",,"5,440",,"73,828",,"19,847",41,966,53,"135,000",,02.09.20,23:01,31,,"1,315"
32,Dominican Republic,"10,866,370","95,627",648,"1,765",27,"69,519",783,"24,343",217,"8,800",162,"376,121",,02.09.20,23:01,32,,"34,613"
34,Panama,"4,326,110","93,552",,"2,018",,"66,974",,"24,560",168,"21,625",466,"343,407",,02.09.20,23:01,34,,"79,380"
38,Romania,"19,214,957","89,891","1,298","3,721",40,"38,701",247,"47,469",519,"4,678",194,"1,852,088",,02.09.20,23:01,38,,"96,388"
37,Kuwait,"4,281,147","86,478",667,535,1,"78,209",552,"7,734",92,"20,200",125,"626,041",,02.09.20,23:01,37,,"146,232"
35,Oman,"5,127,702","85,928",,689,,"81,024",,"4,215",154,"16,758",134,"309,212",,02.09.20,23:01,35,,"60,302"
36,Belgium,"11,598,314","85,487",251,"9,897",2,"18,457",35,"57,133",68,"7,371",853,"2,289,784",,02.09.20,23:01,36,,"197,424"
33,Sweden,"10,110,062","84,532",,"5,820",5,,,,14,"8,361",576,"1,094,856",,02.09.20,23:01,33,,"108,294"
40,Guatemala,"17,970,475","74,893",,"2,778",,"62,935",,"9,180",5,"4,168",155,"246,026",,02.09.20,23:01,40,,"13,691"
39,Belarus,"9,448,781","72,141",179,691,5,"70,900",294,550,,"7,635",73,"1,543,966",,02.09.20,23:01,39,,"163,404"
42,Netherlands,"17,141,441","71,863",734,"6,235",5,,,,32,"4,192",364,"1,455,274",,02.09.20,23:01,42,,"84,898"
41,UAE,"9,910,566","71,540",735,387,3,"62,029",538,"9,124",,"7,219",39,"7,257,053",,02.09.20,23:01,41,,"732,254"
43,Poland,"37,839,368","68,517",595,"2,078",20,"47,865",835,"18,574",83,"1,811",55,"2,777,601",,02.09.20,23:01,43,,"73,405"
44,Japan,"126,408,476","68,392",,"1,296",,"57,823",,"9,273",234,541,10,"1,490,975",,02.09.20,23:01,44,,"11,795"
49,Morocco,"36,984,429","65,453","1,672","1,216",32,"50,357","1,435","13,880",31,"1,770",33,"1,978,840",,02.09.20,23:01,49,,"53,505"
47,Honduras,"9,930,903","61,769",755,"1,888",15,"10,430",34,"49,451",40,"6,220",190,"145,519",,02.09.20,23:01,47,,"14,653"
46,Portugal,"10,191,490","58,633",390,"1,827",3,"42,233",129,"14,573",41,"5,753",179,"2,058,544",,02.09.20,23:01,46,,"201,987"
45,Singapore,"5,858,196","56,901",49,27,,"55,891",142,983,,"9,713",5,"2,068,284",,02.09.20,23:01,45,,"353,058"
56,Ethiopia,"115,426,640","54,409","1,105",846,18,"19,903",416,"33,660",344,471,7,"949,813",,02.09.20,23:01,56,,"8,229"
48,Nigeria,"206,970,345","54,247",,"1,023",,"42,010",,"11,214",7,262,5,"405,916",,02.09.20,23:01,48,,"1,961"
50,Bahrain,"1,710,894","52,440",,190,,"49,395",,"2,855",37,"30,651",111,"1,118,837",,02.09.20,23:01,50,,"653,949"
57,Venezuela,"28,421,801","47,756",,391,,"39,027",,"8,338",99,"1,680",14,"1,775,594",,02.09.20,23:01,57,,"62,473"
54,Algeria,"43,982,403","44,833",,"1,518",,"31,493",,"11,822",29,"1,019",35,,,02.09.20,23:01,54,,
51,Ghana,"31,179,653","44,460",,276,,"43,121",,"1,063",6,"1,426",9,"444,081",,02.09.20,23:01,51,,"14,243"
53,Armenia,"2,964,203","44,075",197,884,3,"38,631",275,"4,560",,"14,869",298,"209,389",,02.09.20,23:01,53,,"70,639"
52,Kyrgyzstan,"6,542,132","44,036",78,"1,059",,"38,895",246,"4,082",24,"6,731",162,"267,718",,02.09.20,23:01,52,,"40,922"
55,Switzerland,"8,665,442","42,763",370,"2,011",,"36,300",,"4,452",13,"4,935",232,"1,039,741",,02.09.20,23:01,55,,"119,987"
58,Uzbekistan,"33,550,499","42,437",310,327,4,"39,664",126,"2,446",147,"1,265",10,"1,377,915",,02.09.20,23:01,58,,"41,070"
61,Costa Rica,"5,102,031","42,184",,443,,"16,270",,"25,471",149,"8,268",87,"150,106",,02.09.20,23:01,61,,"29,421"
64,Nepal,"29,223,762","41,649","1,120",251,12,"23,290","1,112","18,108",,"1,425",9,"718,439",,02.09.20,23:01,64,,"24,584"
59,Afghanistan,"39,071,878","38,243",47,"1,409",3,"29,315",84,"7,519",48,979,36,"103,199",,02.09.20,23:01,59,,"2,641"
62,Moldova,"4,032,320","37,740",532,"1,024",16,"26,189",317,"10,527",575,"9,359",254,"207,925",,02.09.20,23:01,62,,"51,565"
60,Azerbaijan,"10,154,729","36,732",154,538,2,"34,116",139,"2,078",,"3,617",53,"935,396",,02.09.20,23:01,60,,"92,114"
63,Kenya,"53,965,495","34,493",178,581,4,"20,211",,"13,701",44,639,11,"456,088",,02.09.20,23:01,63,,"8,451"
65,Serbia,"8,731,176","31,581",99,716,1,"30,188",135,677,39,"3,617",82,"947,298",,02.09.20,23:01,65,,"108,496"
66,Ireland,"4,947,117","29,114",89,"1,777",,"23,364",,"3,973",6,"5,885",359,"852,007",,02.09.20,23:01,66,,"172,223"
67,Austria,"9,015,221","27,969",327,734,,"23,820",255,"3,415",30,"3,102",81,"1,210,568",,02.09.20,23:01,67,,"134,280"
68,Australia,"25,549,875","25,923",104,663,6,"21,690",187,"3,570",23,"1,015",26,"6,319,795",,02.09.20,23:01,68,,"247,351"
69,El Salvador,"6,491,834","25,904",84,731,7,"14,879",309,"10,294",261,"3,990",113,"320,267",,02.09.20,23:01,69,,"49,334"
70,Czechia,"10,712,426","25,579",462,425,,"18,307",191,"6,847",40,"2,388",40,"923,220",,02.09.20,23:01,70,,"86,182"
71,Palestine,"5,120,787","23,875",594,162,3,"15,483",145,"8,230",,"4,662",32,"263,288",,02.09.20,23:01,71,,"51,416"
73,Bosnia and Herzegovina,"3,277,208","20,517",283,627,7,"13,626",191,"6,264",,"6,261",191,"190,771",,02.09.20,23:01,73,,"58,211"
74,S. Korea,"51,276,856","20,449",267,326,2,"15,356",158,"4,767",124,399,6,"1,980,295",,02.09.20,23:01,74,,"38,620"
72,Cameroon,"26,653,272","19,409",,414,,"17,651",,"1,344",30,728,16,"149,000",,02.09.20,23:01,72,,"5,590"
83,Lebanon,"6,820,059","18,375",598,177,6,"5,195",207,"13,003",97,"2,694",26,"545,350",,02.09.20,23:01,83,,"79,963"
80,Paraguay,"7,147,313","18,338",,348,,"9,721",,"8,269",85,"2,566",49,"195,554",,02.09.20,23:01,80,,"27,360"
75,Ivory Coast,"26,484,492","18,103",,117,,"16,814",,"1,172",,684,4,"128,187",,02.09.20,23:01,75,,"4,840"
76,Denmark,"5,795,724","17,195",111,626,1,"15,413",113,"1,156",4,"2,967",108,"2,526,753",,02.09.20,23:01,76,,"435,968"
77,Bulgaria,"6,939,160","16,454",,642,,"11,615",,"4,197",62,"2,371",93,"415,797",,02.09.20,23:01,77,,"59,920"
85,Libya,"6,886,992","15,156",532,250,8,"1,746",70,"13,160",,"2,201",36,"114,145",,02.09.20,23:01,85,,"16,574"
78,Madagascar,"27,806,443","15,023",66,196,1,"13,965",50,862,42,540,7,"58,946",,02.09.20,23:01,78,,"2,120"
79,North Macedonia,"2,083,359","14,600",145,606,2,"11,741",216,"2,253",1,"7,008",291,"151,706",,02.09.20,23:01,79,,"72,818"
81,Senegal,"16,815,329","13,743",88,287,3,"9,506",22,"3,950",33,817,17,"148,349",,02.09.20,23:01,81,,"8,822"
82,Sudan,"44,016,458","13,189",,823,,"6,612",,"5,754",,300,19,401,,02.09.20,23:01,82,,9
84,Zambia,"18,466,845","12,415",34,292,2,"11,494",15,629,,672,16,"118,490",,02.09.20,23:01,84,,"6,416"
86,Norway,"5,428,478","10,951",80,264,,"9,348",,"1,339",1,"2,017",49,"745,279",,02.09.20,23:01,86,,"137,291"
92,Greece,"10,414,074","10,757",233,273,2,"3,804",,"6,680",38,"1,033",26,"980,500",,02.09.20,23:01,92,,"94,151"
97,Croatia,"4,100,788","10,725",311,191,4,"7,968",233,"2,566",15,"2,615",47,"175,346",,02.09.20,23:01,97,,"42,759"
87,DRC,"89,996,481","10,114",10,259,,"9,347",25,508,,112,3,,,02.09.20,23:01,87,,
94,Albania,"2,877,248","9,728",122,296,6,"5,582",141,"3,850",22,"3,381",103,"60,106",,02.09.20,23:01,94,,"20,890"
89,Guinea,"13,190,302","9,479",,59,,"8,527",,893,24,719,4,"24,530",,02.09.20,23:01,89,,"1,860"
88,Malaysia,"32,435,830","9,360",6,128,,"9,079",4,153,4,289,4,"1,270,229",,02.09.20,23:01,88,,"39,161"
90,French Guiana,"299,936","9,209",55,61,1,"8,739",32,409,8,"30,703",203,"54,370",,02.09.20,23:01,90,,"181,272"
93,Tajikistan,"9,572,723","8,654",35,69,1,"7,447",34,"1,138",,904,7,,,02.09.20,23:01,93,,
91,Gabon,"2,234,304","8,533",,53,,"7,264",,"1,216",2,"3,819",24,"118,395",,02.09.20,23:01,91,,"52,990"
95,Haiti,"11,425,976","8,258",28,206,3,"5,870",42,"2,182",,723,18,"23,679",,02.09.20,23:01,95,,"2,072"
96,Finland,"5,542,214","8,161",19,336,,"7,350",150,475,1,"1,473",61,"688,858",,02.09.20,23:01,96,,"124,293"
100,Maldives,"542,125","8,140",137,29,,"5,338",73,"2,773",12,"15,015",53,"115,727",,02.09.20,23:01,100,,"213,469"
102,Namibia,"2,548,537","7,844",152,82,1,"3,454",75,"4,308",30,"3,078",32,"64,269",,02.09.20,23:01,102,,"25,218"
99,Mauritania,"4,669,439","7,075",,159,,"6,464",,452,3,"1,515",34,"69,937",,02.09.20,23:01,99,,"14,978"
98,Luxembourg,"627,676","6,702",,124,,,,,2,"10,677",198,"646,620",,02.09.20,23:01,98,,"1,030,181"
105,Hungary,"9,656,049","6,622",365,619,3,"3,903",82,"2,100",7,686,64,"437,531",,02.09.20,23:01,105,,"45,312"
101,Zimbabwe,"14,899,180","6,559",,203,,"5,241",,"1,115",,440,14,"151,597",,02.09.20,23:01,101,,"10,175"
103,Malawi,"19,210,070","5,576",,175,,"3,420",,"1,981",4,290,9,"45,622",,02.09.20,23:01,103,,"2,375"
104,Djibouti,"990,408","5,387",,60,,"5,327",,0,,"5,439",61,"67,780",,02.09.20,23:01,104,,"68,436"
106,Equatorial Guinea,"1,410,293","4,965",,83,,"3,884",,998,1,"3,521",59,"51,944",,02.09.20,23:01,106,,"36,832"
109,Montenegro,"628,080","4,917",,102,,"4,058",,757,,"7,829",162,"49,348",,02.09.20,23:01,109,,"78,570"
107,Hong Kong,"7,507,357","4,831",8,92,2,"4,401",21,338,25,644,12,"780,415",,02.09.20,23:01,107,,"103,953"
108,CAR,"4,843,725","4,711",,62,,"1,790",,"2,859",2,973,13,"31,126",,02.09.20,23:01,108,,"6,426"
110,Nicaragua,"6,637,860","4,668",,141,,"2,913",,"1,614",,703,21,,,02.09.20,23:01,110,,
111,Eswatini,"1,162,201","4,668",50,94,,"3,585",23,989,11,"4,017",81,"30,327",,02.09.20,23:01,111,,"26,094"
122,Rwanda,"13,004,423","4,142",,16,,"2,044",,"2,082",,319,1,"415,329",,02.09.20,23:01,122,,"31,938"
118,Mozambique,"31,396,409","4,117",78,25,2,"2,170",,"1,922",,131,0.8,"96,387",,02.09.20,23:01,118,,"3,070"
114,Suriname,"587,527","4,089",,72,,"3,171",,846,19,"6,960",123,"8,881",,02.09.20,23:01,114,,"15,116"
113,Cuba,"11,325,409","4,065",,95,,"3,395",,575,6,359,8,"392,785",,02.09.20,23:01,113,,"34,682"
117,Slovakia,"5,460,102","4,042",53,33,,"2,523",45,"1,486",18,740,6,"340,123",,02.09.20,23:01,117,,"62,292"
112,Congo,"5,540,183","3,979",,78,,"1,742",,"2,159",,718,14,,,02.09.20,23:01,112,,
115,Cabo Verde,"557,009","3,970",,40,,"3,423",,507,,"7,127",72,"76,576",,02.09.20,23:01,115,,"137,477"
123,Tunisia,"11,839,580","3,963",,80,,"1,624",,"2,259",15,335,7,"146,307",,02.09.20,23:01,123,,"12,357"
116,Thailand,"69,830,301","3,425",8,58,,"3,274",,93,1,49,0.8,"749,213",,02.09.20,23:01,116,,"10,729"
119,Somalia,"15,964,632","3,310",,98,,"2,481",,731,,207,6,,,02.09.20,23:01,119,,
120,Mayotte,"273,887","3,301",,40,,"2,964",,297,1,"12,052",146,"13,000",,02.09.20,23:01,120,,"47,465"
130,Uganda,"45,970,965","3,112",75,32,,"1,528",39,"1,552",,68,0.7,"385,882",,02.09.20,23:01,130,,"8,394"
121,Sri Lanka,"21,428,725","3,101",9,12,,"2,883",4,206,,145,0.6,"230,547",,02.09.20,23:01,121,,"10,759"
128,Gambia,"2,427,595","3,067",38,97,1,"1,032",,"1,938",,"1,263",40,"13,354",,02.09.20,23:01,128,,"5,501"
126,Slovenia,"2,078,988","2,979",55,134,1,"2,359",36,486,4,"1,433",64,"161,847",,02.09.20,23:01,126,,"77,849"
125,Lithuania,"2,715,443","2,958",29,86,,"1,874",17,998,5,"1,089",32,"648,863",,02.09.20,23:01,125,,"238,953"
132,Syria,"17,569,888","2,898",68,120,4,661,15,"2,117",,165,7,,,02.09.20,23:01,132,,
124,Mali,"20,344,505","2,802",25,126,,"2,185",7,491,,138,6,"39,093",,02.09.20,23:01,124,,"1,922"
133,Angola,"33,029,269","2,729",,109,,"1,084",,"1,536",24,83,3,"64,747",,02.09.20,23:01,133,,"1,960"
145,Jamaica,"2,963,394","2,683",224,24,3,898,8,"1,761",6,905,8,"60,309",,02.09.20,23:01,145,,"20,351"
127,South Sudan,"11,215,892","2,532",5,47,,"1,290",,"1,195",,226,4,"12,044",,02.09.20,23:01,127,,"1,074"
129,Estonia,"1,326,690","2,415",20,64,,"2,130",18,221,,"1,820",48,"151,940",,02.09.20,23:01,129,,"114,526"
138,Bahamas,"393,882","2,276",,50,,801,,"1,425",83,"5,778",127,"11,445",,02.09.20,23:01,138,,"29,057"
131,Guinea-Bissau,"1,975,591","2,205",,34,,"1,127",,"1,044",5,"1,116",17,"1,500",,02.09.20,23:01,131,,759
141,Jordan,"10,220,328","2,161",64,15,,"1,610",46,536,3,211,1,"850,088",,02.09.20,23:01,141,,"83,176"
134,Benin,"12,174,610","2,145",,40,,"1,738",,367,,176,3,"118,206",,02.09.20,23:01,134,,"9,709"
135,Iceland,"341,622","2,121",5,10,,"2,016",9,95,,"6,209",29,"218,917",,02.09.20,23:01,135,,"640,816"
142,Aruba,"106,844","2,104",,10,,857,,"1,237",7,"19,692",94,"21,523",,02.09.20,23:01,142,,"201,443"
136,Sierra Leone,"8,003,714","2,029",1,71,,"1,600",6,358,,254,9,,,02.09.20,23:01,136,,
137,Yemen,"29,933,669","1,962",,570,,"1,160",,232,,66,19,120,,02.09.20,23:01,137,,4
140,Malta,"441,747","1,931",22,13,1,"1,490",37,428,,"4,371",29,"194,576",,02.09.20,23:01,140,,"440,469"
158,Trinidad and Tobago,"1,400,271","1,839",42,28,1,691,6,"1,120",6,"1,313",20,"23,934",,02.09.20,23:01,158,,"17,092"
153,Réunion,"896,405","1,796",82,10,1,880,,906,2,"2,004",11,"35,419",,02.09.20,23:01,153,,"39,512"
139,New Zealand,"5,002,100","1,757",5,22,,"1,606",8,129,7,351,4,"777,560",,02.09.20,23:01,139,,"155,447"
148,Botswana,"2,359,455","1,724",,6,,493,,"1,225",1,731,3,"116,728",,02.09.20,23:01,148,,"49,472"
143,Uruguay,"3,475,809","1,611",,44,,"1,419",,148,3,463,13,"175,080",,02.09.20,23:01,143,,"50,371"
146,Georgia,"3,987,826","1,548",38,19,,"1,270",17,259,,388,5,"381,236",,02.09.20,23:01,146,,"95,600"
144,Cyprus,"1,208,862","1,495",5,21,,"1,139",,335,5,"1,237",17,"286,736",,02.09.20,23:01,144,,"237,195"
151,Togo,"8,310,403","1,416",,28,,"1,035",,353,,170,3,"66,141",,02.09.20,23:01,151,,"7,959"
147,Latvia,"1,882,465","1,406",2,34,,"1,173",,199,1,747,18,"256,350",,02.09.20,23:01,147,,"136,178"
159,Guyana,"787,205","1,373",,41,,742,,590,11,"1,744",52,"8,822",,02.09.20,23:01,159,,"11,207"
149,Burkina Faso,"20,995,721","1,370",,55,,"1,075",,240,,65,3,,,02.09.20,23:01,149,,
150,Liberia,"5,077,085","1,305",,82,,"1,162",4,61,,257,16,,,02.09.20,23:01,150,,
161,Guadeloupe,"400,136","1,269",,16,,336,,917,8,"3,171",40,"30,463",,02.09.20,23:01,161,,"76,132"
154,Andorra,"77,286","1,199",15,53,,909,1,237,3,"15,514",686,"137,457",,02.09.20,23:01,154,,"1,778,550"
152,Niger,"24,344,060","1,176",,69,,"1,088",,19,,48,3,"9,052",,02.09.20,23:01,152,,372
156,Lesotho,"2,145,147","1,085",,31,,528,,526,,506,14,"15,632",,02.09.20,23:01,156,,"7,287"
164,Belize,"398,825","1,050",,13,,213,,824,3,"2,633",33,"8,460",,02.09.20,23:01,164,,"21,212"
155,Vietnam,"97,487,623","1,046",2,34,,746,11,266,,11,0.3,"1,009,145",,02.09.20,23:01,155,,"10,352"
157,Chad,"16,501,584","1,017",,77,,884,,56,,62,5,,,02.09.20,23:01,157,,
168,Myanmar,"54,472,258",995,76,6,,358,1,631,,18,0.1,"157,843",,02.09.20,23:01,168,,"2,898"
160,Sao Tome and Principe,"219,833",896,,15,,853,,28,,"4,076",68,"3,843",,02.09.20,23:01,160,,"17,481"
177,Martinique,"375,214",747,,18,,98,,631,3,"1,991",48,"12,942",,02.09.20,23:01,177,,"34,492"
163,San Marino,"33,943",715,,42,,660,,13,,"21,065","1,237","6,865",,02.09.20,23:01,163,,"202,251"
162,Diamond Princess,,712,,13,,651,,48,4,,,,,02.09.20,23:01,162,,
165,Channel Islands,"174,136",630,,48,,545,,37,,"3,618",276,"83,755",,02.09.20,23:01,165,,"480,975"
179,French Polynesia,"281,187",573,,,,205,,368,4,"2,038",,"14,463",,02.09.20,23:01,179,,"51,436"
172,Turks and Caicos,"38,805",538,30,4,,218,18,316,3,"13,864",103,"2,495",,02.09.20,23:01,172,,"64,296"
166,Tanzania,"60,007,733",509,,21,,183,,305,7,8,0.3,,,02.09.20,23:01,166,,
167,Taiwan,"23,824,252",489,1,7,,471,9,11,,21,0.3,"87,646",,02.09.20,23:01,167,,"3,679"
173,Sint Maarten,"42,958",482,6,19,2,241,41,222,8,"11,220",442,"2,281",,02.09.20,23:01,173,,"53,098"
174,Papua New Guinea,"8,975,067",460,,5,,232,,223,,51,0.6,"15,592",,02.09.20,23:01,174,,"1,737"
169,Burundi,"11,947,482",445,,1,,357,,87,,37,0.08,"24,659",,02.09.20,23:01,169,,"2,064"
170,Comoros,"872,645",427,,7,,410,,10,,489,8,,,02.09.20,23:01,170,,
171,Faeroe Islands,"48,895",411,,,,374,,37,2,"8,406",,"97,762",,02.09.20,23:01,171,,"1,999,427"
175,Mauritius,"1,272,134",356,,10,,335,,11,,280,8,"227,409",,02.09.20,23:01,175,,"178,762"
176,Isle of Man,"85,110",336,,24,,312,,0,,"3,948",282,"10,070",,02.09.20,23:01,176,,"118,317"
178,Eritrea,"3,554,662",319,,,,284,,35,,90,,,,02.09.20,23:01,178,,
180,Mongolia,"3,287,097",306,2,,,296,1,10,1,93,,"54,897",,02.09.20,23:01,180,,"16,701"
182,Gibraltar,"33,689",295,5,,,240,3,55,,"8,757",,"35,256",,02.09.20,23:01,182,,"1,046,514"
181,Cambodia,"16,757,816",274,,,,266,,8,1,16,,"100,002",,02.09.20,23:01,181,,"5,967"
187,Bhutan,"773,046",227,2,,,142,,85,,294,,"103,149",,02.09.20,23:01,187,,"133,432"
184,Saint Martin,"38,776",213,,5,,79,,129,11,"5,493",129,"2,756",,02.09.20,23:01,184,,"71,075"
183,Cayman Islands,"65,852",205,,1,,204,,0,,"3,113",15,"35,574",,02.09.20,23:01,183,,"540,211"
186,Barbados,"287,436",176,,7,,146,,23,,612,24,"17,332",,02.09.20,23:01,186,,"60,299"
185,Bermuda,"62,238",172,,9,,157,,6,,"2,764",145,"45,756",,02.09.20,23:01,185,,"735,178"
189,Brunei,"438,191",144,,3,,139,,2,,329,7,"52,185",,02.09.20,23:01,189,,"119,092"
188,Monaco,"39,290",140,,1,,90,,49,1,"3,563",25,"51,953",,02.09.20,23:01,188,,"1,322,296"
190,Seychelles,"98,451",136,,,,127,,9,,"1,381",,,,02.09.20,23:01,190,,
191,Liechtenstein,"38,147",107,,1,,97,,9,,"2,805",26,900,,02.09.20,23:01,191,,"23,593"
192,Antigua and Barbuda,"98,067",94,,3,,91,,0,1,959,31,"1,946",,02.09.20,23:01,192,,"19,844"
195,Curaçao,"164,209",71,2,1,,35,,35,,432,6,"1,080",,02.09.20,23:01,195,,"6,577"
193,St. Vincent Grenadines,"111,001",61,,,,57,,4,,550,,"3,805",,02.09.20,23:01,193,,"34,279"
202,British Virgin Islands,"30,265",47,,1,,8,,38,,"1,553",33,"2,853",,02.09.20,23:01,202,,"94,267"
194,Macao,"650,822",46,,,,46,,0,,71,,"4,071",,02.09.20,23:01,194,,"6,255"
196,Fiji,"897,556",29,,2,,23,,4,1,32,2,"7,986",,02.09.20,23:01,196,,"8,897"
198,Timor-Leste,"1,322,599",27,,,,25,,2,,20,,"5,146",,02.09.20,23:01,198,,"3,891"
197,Saint Lucia,"183,772",26,,,,26,1,0,,141,,"5,651",,02.09.20,23:01,197,,"30,750"
199,Grenada,"112,613",24,,,,24,,0,,213,,"6,252",,02.09.20,23:01,199,,"55,518"
200,New Caledonia,"285,964",23,,,,23,,0,,80,,"12,618",,02.09.20,23:01,200,,"44,124"
201,Laos,"7,293,253",22,,,,21,,1,,3,,"39,696",,02.09.20,23:01,201,,"5,443"
203,Dominica,"72,017",20,,,,18,,2,,278,,"2,077",,02.09.20,23:01,203,,"28,840"
205,St. Barth,"9,882",18,,,,13,,5,,"1,821",,"2,075",,02.09.20,23:01,205,,"209,978"
204,Saint Kitts and Nevis,"53,263",17,,,,17,,0,,319,,"1,564",,02.09.20,23:01,204,,"29,364"
208,Caribbean Netherlands,"26,264",16,,,,7,,9,,609,,900,,02.09.20,23:01,208,,"34,267"
206,Greenland,"56,787",14,,,,14,,0,,247,,"6,727",,02.09.20,23:01,206,,"118,460"
207,Montserrat,"4,993",13,,1,,12,,0,,"2,604",200,328,,02.09.20,23:01,207,,"65,692"
209,Falkland Islands,"3,496",13,,,,13,,0,,"3,719",,"2,256",,02.09.20,23:01,209,,"645,309"
210,Vatican City,801,12,,,,12,,0,,"14,981",,,,02.09.20,23:01,210,,
211,Western Sahara,"599,728",10,,1,,8,,1,,17,2,,,02.09.20,23:01,211,,
212,MS Zaandam,,9,,2,,,,7,,,,,,02.09.20,23:01,212,,
213,Saint Pierre Miquelon,"5,789",5,,,,4,,1,,864,,"1,051",,02.09.20,23:01,213,,"181,551"
214,Anguilla,"15,026",3,,,,3,,0,,200,,808,,02.09.20,23:01,214,,"53,773"
215,China,"1,439,323,776","85,066",8,"4,634",,"80,234",26,198,4,59,3,"160,000,000",,02.09.20,23:01,215,,"111,163"
1,USA,"331,341,050","6,317,610","26,873","190,597",633,"3,558,094","11,062","2,568,919","15,096","19,067",575,"84,611,278",,03.09.20,23:01,1,,"255,360"
2,Brazil,"212,821,986","4,007,502","6,080","124,057",158,"3,210,405",,"673,040","8,318","18,830",583,"14,352,484",,03.09.20,23:01,2,,"67,439"
3,India,"1,382,345,085","3,933,124","84,156","68,569","1,083","3,032,916","65,520","831,639","8,944","2,845",50,"45,509,380",,03.09.20,23:01,3,,"32,922"
4,Russia,"145,945,524","1,009,995","4,995","17,528",114,"826,935","5,766","165,532","2,300","6,920",120,"37,484,146",,03.09.20,23:01,4,,"256,837"
6,Peru,"33,050,211","663,437",,"29,259",,"480,177",,"154,001","1,500","20,074",885,"3,256,711",,03.09.20,23:01,6,,"98,538"
8,Colombia,"50,976,248","633,339",,"20,348",,"479,568",,"133,423","1,493","12,424",399,"2,810,137",,03.09.20,23:01,8,,"55,126"
5,South Africa,"59,436,725","633,015","2,420","14,563",174,"554,887","1,431","63,565",539,"10,650",245,"3,747,101",,03.09.20,23:01,5,,"63,044"
7,Mexico,"129,166,028","610,957","4,921","65,816",575,"424,990","3,617","120,151","3,191","4,730",510,"1,376,170",,03.09.20,23:01,7,,"10,654"
9,Spain,"46,757,980","488,513","8,959","29,234",40,,,,930,"10,448",625,"9,210,337",,03.09.20,23:01,9,,"196,979"
12,Argentina,"45,267,449","439,172",,"9,155",37,"322,461","6,931","107,556","2,359","9,702",202,"1,324,687",,03.09.20,23:01,12,,"29,264"
10,Chile,"19,144,605","416,501","1,762","11,422",78,"389,409","1,726","15,670",940,"21,756",597,"2,481,508",,03.09.20,23:01,10,,"129,619"
11,Iran,"84,176,929","380,746","1,994","21,926",129,"328,595","1,794","30,225","3,702","4,523",260,"3,307,383",,03.09.20,23:01,11,,"39,291"
13,UK,"67,948,282","340,411","1,735","41,527",13,,,,80,"5,010",611,"17,619,897",,03.09.20,23:01,13,,"259,313"
15,Bangladesh,"164,972,348","319,686","2,158","4,383",32,"213,980","2,964","101,323",,"1,938",27,"1,592,038",,03.09.20,23:01,15,,"9,650"
14,Saudi Arabia,"34,905,942","318,319",833,"3,982",26,"293,964","1,454","20,373","1,495","9,119",114,"5,261,814",,03.09.20,23:01,14,,"150,743"
